ID,N,TaTb,VO2kg,logVO2kg,Temprounded,Run,numberextracted,Capturedate,testdate,Dateallocatedtreat,Baseline0switchm1m2,Baseline0switchm1m2,Run1or2inset0or1or2,treat1h2c,Capturesite,speciesme1g2mi3pr4,pop,time,factT,airT,groundT,subT,initialmass,Dateweigh2,mass2,SVL,length,TailReg,InitialID,Toeclip,Alttoeclip,Dateweigh3,mass3,,,
D44,3,11.035102,22.30391335,1.348381069,11,31,138,23/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,11.98754753,23.41808936,1.369551459,12,31,138,23/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,3,12.95428037,24.49879265,1.389144682,13,31,138,23/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,14.00826823,25.14359971,1.400427454,14,31,138,23/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,3,15.06097526,25.02294616,1.398338441,15,31,138,23/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,16.11060612,24.36501102,1.386766612,16,31,138,23/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,16.98399803,23.94205562,1.379161435,17,31,138,23/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,17.87366667,24.05104918,1.381134026,18,31,138,23/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,3,18.9906749,24.05443707,1.381195198,19,31,138,23/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,20.14766797,24.12398277,1.38244901,20,31,138,23/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,21.11308399,23.96227994,1.379528138,21,31,138,23/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,22.07467514,23.89016798,1.378219203,22,31,138,23/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,23.07906315,23.54786418,1.371951522,23,31,138,23/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,24.09351301,23.59717956,1.372860097,24,31,138,23/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,25.13369337,23.59816847,1.372878297,25,31,138,23/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,26.19017317,24.10014362,1.382019631,26,31,138,23/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,1,27.00411331,24.49943675,1.3891561,27,31,138,23/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,27.81366342,24.29777259,1.385566463,28,31,138,23/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,3,29.06457812,21.37608972,1.329928264,29,31,138,23/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,4,29.58015658,5.849565845,0.767123634,-30,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,1,28.98608852,4.545548591,0.657586305,-29,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,28.20748308,5.03874793,0.702322633,-28,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,3,26.96947092,5.664912078,0.753193174,-27,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,25.93702345,4.928641664,0.692727244,-26,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,24.95839974,4.121348387,0.615039328,-25,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,1,24.01939452,3.681328974,0.566004629,-24,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,23.22219466,3.500812769,0.544168884,-23,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,3,22.01596096,3.171980084,0.501330452,-22,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,20.95057032,3.249182695,0.511774132,-21,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,20.0032155,3.054503273,0.484940595,-20,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,18.81484247,2.75636472,0.440336683,-19,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,17.79516406,2.439074763,0.387225113,-18,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,16.99573762,2.220172861,0.34638679,-17,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,16.10232164,1.969861687,0.294435733,-16,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,1,14.9734375,1.912514383,0.28160471,-15,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,14.2543086,1.594388533,0.202594162,-14,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,3,13.12916364,1.967316509,0.293874236,-13,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,3,11.94481076,2.147384365,0.331909787,-12,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,1,11.01661328,2.171737003,0.336807231,-11,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,10.11696941,2.523266605,0.40196314,-10,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,9.126454423,2.779939896,0.444035406,-9,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,8.215179689,2.937598018,0.467992367,-8,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,4,7.995366538,3.550078185,0.550237918,8,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,9.009921233,3.911055796,0.592294012,9,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,3,9.935856333,3.763948269,0.575643646,10,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,3,11.10084028,3.659267746,0.563394188,11,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,12.10637826,3.960275258,0.597725373,12,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,12.93001888,4.47548128,0.650839745,13,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,3,13.99158637,4.874102276,0.687894638,14,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,15.08068685,6.071544689,0.783299196,15,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,15.96283009,7.072614344,0.849579977,16,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,16.87898112,7.845934076,0.894644655,17,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,17.8039401,8.116017194,0.909342958,18,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,3,18.99781987,8.715141241,0.94027443,19,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,20.22425848,8.087509511,0.907814804,20,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,21.22631054,8.350970264,0.921736937,21,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,1,21.99921353,8.433523683,0.926009069,22,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,22.79092773,7.744952923,0.889018782,23,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,23.85797852,6.388286022,0.805384353,24,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,24.95148241,6.087792631,0.784459851,25,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,26.06977474,6.464024309,0.810502981,26,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,27.20901822,7.776927838,0.890808069,27,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,1,28.07084377,9.163627168,0.962067411,28,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D44,2,28.92999935,10.45288046,1.019235984,29,140,138,23/01/2012,6/06/2012,22/03/2012,2,2,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,2.27,NA,NA,53,119,NA,15,4312,NA,NA,NA,,,
D45,2,29.08741145,3.707441424,0.569074298,-29,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,28.04988802,3.533774424,0.548238823,-28,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,3,26.99764714,3.454245647,0.538353219,-27,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,25.81046159,3.260865598,0.513332899,-26,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,1,24.85173827,2.953980285,0.470407592,-25,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,24.12741862,2.129512317,0.328280156,-24,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,23.09008791,1.6011125,0.204421848,-23,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,3,21.98233638,1.480888588,0.170522386,-22,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,20.87615691,1.279212218,0.106942599,-21,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,1,20.16473178,1.155944371,0.062936935,-20,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,19.20109569,1.363045538,0.134510365,-19,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,18.18237372,1.37777462,0.13917818,-18,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,3,17.08448439,1.824644965,0.261178373,-17,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,16.01415169,1.907621844,0.280492287,-16,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,14.90637044,1.852362625,0.26772601,-15,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,13.8460241,1.756418698,0.244628052,-14,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,13.04144793,1.663178452,0.22093885,-13,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,12.21194206,1.483407704,0.17126053,-12,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,11.17581446,1.143218727,0.05812933,-11,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,10.16050912,1.131520039,0.05366225,-10,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,3,8.988158421,1.151811902,0.061381562,-9,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,8.350549479,1.310734349,0.117514681,8,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,3,9.077466145,1.436076183,0.15717748,9,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,10.01438346,1.560551184,0.193278018,10,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,3,10.90425825,1.591583399,0.201829401,11,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,3,12.02074175,1.942386558,0.288335664,12,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,13.02462956,2.411849702,0.382350241,13,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,3,14.03496224,2.851499837,0.455073351,14,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,15.04149285,3.314730118,0.520448174,15,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,15.89906055,3.709919849,0.569364527,16,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,3,16.96050042,4.306116343,0.634085759,17,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,18.04686784,5.005091019,0.69941198,18,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,18.95896095,5.524353852,0.742281489,19,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,19.89476691,6.141689169,0.788287833,20,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,20.83365497,6.876392414,0.837360653,21,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,21.79598699,7.901420898,0.897705197,22,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,22.77115755,8.68661937,0.938850792,23,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,23.78256185,8.735792614,0.941302315,24,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,24.80676887,8.379285779,0.923207002,25,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,25.86996225,7.300070124,0.863327032,26,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,26.96042577,6.721706127,0.827479521,27,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,28.05115303,6.842590099,0.835220525,28,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,2,29.10843034,7.230377052,0.859160946,29,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D45,1,29.60487631,7.44284181,0.871738789,30,41,139,23/01/2012,15/03/2012,22/03/2012,0,0,NA,1,Ben Lomond,2,1,NA,NA,NA,NA,NA,5.76,NA,NA,69,117,8,16,4313,NA,NA,NA,,,
D46,15,29.60,6.90,0.838954039,-30,11,140,23/01/2012,20/02/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,4.82,NA,NA,64,133,32,17,4314,241/54,NA,NA,,,
D46,9,29.29,6.84,0.834786725,-29,11,140,23/01/2012,20/02/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,4.82,NA,NA,64,133,32,17,4314,241/54,NA,NA,,,
D46,2,28.03,3.02,0.480673407,-28,11,140,23/01/2012,20/02/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,4.82,NA,NA,64,133,32,17,4314,241/54,NA,NA,,,
D46,2,27.04,3.39,0.529778762,-27,11,140,23/01/2012,20/02/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,4.82,NA,NA,64,133,32,17,4314,241/54,NA,NA,,,
D46,2,25.83,3.08,0.488847183,-26,11,140,23/01/2012,20/02/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,4.82,NA,NA,64,133,32,17,4314,241/54,NA,NA,,,
D46,2,24.78,2.98,0.474527116,-25,11,140,23/01/2012,20/02/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,4.82,NA,NA,64,133,32,17,4314,241/54,NA,NA,,,
D46,2,23.97,2.81,0.448580396,-24,11,140,23/01/2012,20/02/2012,22/03/2012,0,0,NA,2,Ben Lomond,2,1,NA,NA,NA,NA,NA,4.82,NA,NA,64,133,32,17,4314,241/54,NA,NA,,,
